guid,Word,Reading,Meaning,Level,ReadingType,Pattern,Rules,KanjiDetail
kk_遭う_あう,遭う,あう,遭:◆(人や事態に)出会(でくわ)す、出合う、巡(めぐ)り合う、「遭遇(ソウグウ)」、同「傮」◆周(めぐ)る、一回(ひとまわ)りする、周(まわ)りをぐるりと囲む、取,N4,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),遭:◆(人や事態に)出会(でくわ)す、出合う、巡(めぐ)り合う、「遭遇(ソウグウ)」、同「傮」◆周(めぐ)る、一回(ひとまわ)りする、周(まわ)りをぐるりと囲む、取
kk_選手_せんしゅ,選手,せんしゅ,選:◆多くのものを基準に従って仕分ける、また仕分けて目的のものを抜き出す、「選択(センタク)」「選抜(センバツ)」、同「撰」◆仕分け抜き出したものを纏(まと)めたも; 手:◆体や物体の一部で、胴から分かれ出て伸び、持つ・握る・叩く・ものを作る・操作するなどの機能を持つ部分、掌(たなごころ)と指を合わせた全体、腕の先の部分 ◆自(み,N4,on,on+on,A3_short_compound(on+on 71%) | B_verb_rad_手(kun 80%),選:◆多くのものを基準に従って仕分ける、また仕分けて目的のものを抜き出す、「選択(センタク)」「選抜(センバツ)」、同「撰」◆仕分け抜き出したものを纏(まと)めたも; 手:◆体や物体の一部で、胴から分かれ出て伸び、持つ・握る・叩く・ものを作る・操作するなどの機能を持つ部分、掌(たなごころ)と指を合わせた全体、腕の先の部分 ◆自(み
kk_遺産_いさん,遺産,いさん,遺:◆置いたままにする、置いたままにして去る、「遺失(イシツ)」◆(なくなった)後も残る、後に残る、また残す、「遺産(イサン)」◆取り残す、取り漏(も)らす、漏れ落; 産:◆子を生む◆生まれ◆新たに(新たなものを)生み出す、作り出す、また生み出されたもの、「生産(セイサン)」◆土地や財物◆音孔が三つの籥(ヤク、縦笛)、籥よりも太く,N4,on,on+on,A3_short_compound(on+on 71%),遺:◆置いたままにする、置いたままにして去る、「遺失(イシツ)」◆(なくなった)後も残る、後に残る、また残す、「遺産(イサン)」◆取り残す、取り漏(も)らす、漏れ落; 産:◆子を生む◆生まれ◆新たに(新たなものを)生み出す、作り出す、また生み出されたもの、「生産(セイサン)」◆土地や財物◆音孔が三つの籥(ヤク、縦笛)、籥よりも太く
kk_邪魔_じゃま,邪魔,じゃま,邪:◆ずれる、傾く、逸(そ)れる、片寄る、曲がる、歪(ゆが)む◆正常でない、本来の姿形や状態と違っている、本来の姿やあり方でない、同「衺」◆～か、～や、句末に付けて; 魔:◆心を乱し惑わせ、悟りを開くための修行を妨(さまた)げようとする悪神、「魔羅(マラ、Māra[梵]の音写)」◆人の心に入り込み、道から外(はず)れるように誘い仕,N4,on,on+on,A3_short_compound(on+on 71%),邪:◆ずれる、傾く、逸(そ)れる、片寄る、曲がる、歪(ゆが)む◆正常でない、本来の姿形や状態と違っている、本来の姿やあり方でない、同「衺」◆～か、～や、句末に付けて; 魔:◆心を乱し惑わせ、悟りを開くための修行を妨(さまた)げようとする悪神、「魔羅(マラ、Māra[梵]の音写)」◆人の心に入り込み、道から外(はず)れるように誘い仕
kk_郊外_こうがい,郊外,こうがい,郊:◆都(みやこ)を囲む城壁の外に広がる地で都から百里以内の地、五十里までを「近郊」、百里までを「遠郊」といった、また「郊」の外を「野」、その外を「林」、その外を「; 外:◆そと、範囲・領域・組織や区切り・境界の内(内側、内部)から出たもの、表に出ている(表に面している)もの、見えるところにあるもの、またそのようなところ、逆は「内,N4,on,on+on,,郊:◆都(みやこ)を囲む城壁の外に広がる地で都から百里以内の地、五十里までを「近郊」、百里までを「遠郊」といった、また「郊」の外を「野」、その外を「林」、その外を「; 外:◆そと、範囲・領域・組織や区切り・境界の内(内側、内部)から出たもの、表に出ている(表に面している)もの、見えるところにあるもの、またそのようなところ、逆は「内
kk_部長_ぶちょう,部長,ぶちょう,部:◆区分けしたものの一つ、「部分」「内部」◆集団を分類し同じものを一纏(ひとまと)めにしたもの、全体を構成する小さな集合体や組織、「部署」「部隊」◆書物を数える単; 長:◆距離や時間などが途切れることなく連なっている、離れたところまでずぅっと続いている、途切れなく続いているものの二点(両端)が大きく隔(へだ)たっている、またその,N4,on,on+on,A3_short_compound(on+on 71%),部:◆区分けしたものの一つ、「部分」「内部」◆集団を分類し同じものを一纏(ひとまと)めにしたもの、全体を構成する小さな集合体や組織、「部署」「部隊」◆書物を数える単; 長:◆距離や時間などが途切れることなく連なっている、離れたところまでずぅっと続いている、途切れなく続いているものの二点(両端)が大きく隔(へだ)たっている、またその
kk_都_と,都,と,都:◆天子や天皇が主として住むところ、先君を祭る宗廟を置くところ◆国の中心的な町、人が多く集まる大きな町◆多くのものが集まる、多くのものが集まるところ◆盛んなさま、,N4,on,on,IL2_single_default(kun 84%),都:◆天子や天皇が主として住むところ、先君を祭る宗廟を置くところ◆国の中心的な町、人が多く集まる大きな町◆多くのものが集まる、多くのものが集まるところ◆盛んなさま、
kk_都合_つごう,都合,つごう,都:◆天子や天皇が主として住むところ、先君を祭る宗廟を置くところ◆国の中心的な町、人が多く集まる大きな町◆多くのものが集まる、多くのものが集まるところ◆盛んなさま、; 合:◆人や物が集まって一緒になる、また一つになる◆幾つかのものを集め一緒にする、幾つかのものが集まり同じになる◆同じものを纏(まと)めた全体◆ぴったりと一致する、当,N4,on,on+on,A3_short_compound(on+on 71%),都:◆天子や天皇が主として住むところ、先君を祭る宗廟を置くところ◆国の中心的な町、人が多く集まる大きな町◆多くのものが集まる、多くのものが集まるところ◆盛んなさま、; 合:◆人や物が集まって一緒になる、また一つになる◆幾つかのものを集め一緒にする、幾つかのものが集まり同じになる◆同じものを纏(まと)めた全体◆ぴったりと一致する、当
kk_配る_くばる,配る,くばる,配:◆釣り合いが取れるようにする、相応(ふさわ)しい形や状態にする◆幾つかのものを合わせて(結び付けて)整える、調和させる◆結婚した相手、また妻、「配偶(ハイグウ、,N4,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),配:◆釣り合いが取れるようにする、相応(ふさわ)しい形や状態にする◆幾つかのものを合わせて(結び付けて)整える、調和させる◆結婚した相手、また妻、「配偶(ハイグウ、
kk_酒屋_さかや,酒屋,さかや,酒:◆穀物や果実などを原料として醸造(ジョウゾウ)したアルコールalcohol分を含む飲み物; 屋:◆日差しや雨風を遮(さえぎ)るための覆(おお)い、同「幄」◆建物の上部の日差しや雨風を遮(さえぎ)るための覆い、「屋頂(オクテイ、オクチョウ、屋根)」◆(屋根に,N4,kun,kun+kun~,A3_short_compound(on+on 71%),酒:◆穀物や果実などを原料として醸造(ジョウゾウ)したアルコールalcohol分を含む飲み物; 屋:◆日差しや雨風を遮(さえぎ)るための覆(おお)い、同「幄」◆建物の上部の日差しや雨風を遮(さえぎ)るための覆い、「屋頂(オクテイ、オクチョウ、屋根)」◆(屋根に
kk_酷い_ひどい,酷い,ひどい,酷:◆酒の味や臭(にお)いが濃(こ)い、また強い◆度が過ぎる、甚(はなは)だしい、極(きわ)まる、惨(むご)い、惨たらしい◆厳しくする、厳しい仕打(しう)ちをする、,N4,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),酷:◆酒の味や臭(にお)いが濃(こ)い、また強い◆度が過ぎる、甚(はなは)だしい、極(きわ)まる、惨(むご)い、惨たらしい◆厳しくする、厳しい仕打(しう)ちをする、
kk_重たい_おもたい,重たい,おもたい,重:◆層になる、上に載る、下になったものに上から大きな力が掛かる、負担が大きい◆再び、繰り返して、何度も、何層にも◆何層にも心配りがされていて手厚い、丁寧な◆何層に,N4,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),重:◆層になる、上に載る、下になったものに上から大きな力が掛かる、負担が大きい◆再び、繰り返して、何度も、何層にも◆何層にも心配りがされていて手厚い、丁寧な◆何層に
kk_重要_じゅうよう,重要,じゅうよう,重:◆層になる、上に載る、下になったものに上から大きな力が掛かる、負担が大きい◆再び、繰り返して、何度も、何層にも◆何層にも心配りがされていて手厚い、丁寧な◆何層に; 要:◆(体の要かなめとなる)腰(こし)◆物事の中心となるところ、非常に大切なところ◆求める、強く乞(こ)う、「要求(ヨウキュウ)」「要請(ヨウセイ、請い求める、強く,N4,on,on+on,,重:◆層になる、上に載る、下になったものに上から大きな力が掛かる、負担が大きい◆再び、繰り返して、何度も、何層にも◆何層にも心配りがされていて手厚い、丁寧な◆何層に; 要:◆(体の要かなめとなる)腰(こし)◆物事の中心となるところ、非常に大切なところ◆求める、強く乞(こ)う、「要求(ヨウキュウ)」「要請(ヨウセイ、請い求める、強く
